,key_0,mean_rating,user_rating
4566,as5108,3.540268456375839,447
4567,as5109,3.606625258799172,483
4568,as511,3.5570539419087135,482
4569,as5110,3.533464566929134,508
4570,as5111,3.538381742738589,482
4571,as5112,3.531568228105906,491
4572,as5113,3.5380184331797233,434
4573,as5114,3.556167400881057,454
4574,as5115,3.5911016949152543,472
4575,as5116,3.588888888888889,495
4576,as5117,3.495893223819302,487
4577,as5118,3.50492125984252,508
4578,as5119,3.5285714285714285,455
4579,as512,3.528957528957529,518
4580,as5120,3.517821782178218,505
4581,as5121,3.4342105263157894,456
4582,as5122,3.5535714285714284,504
4583,as5123,3.507056451612903,496
4584,as5124,3.5415821501014197,493
4585,as5125,3.561974789915966,476
4586,as5126,3.5613305613305615,481
4587,as5127,3.5714285714285716,441
4588,as5128,3.5368525896414345,502
4589,as5129,3.5831381733021077,427
4590,as513,3.5100603621730384,497
4591,as5130,3.5062111801242235,483
4592,as5131,3.643013100436681,458
4593,as5132,3.5353319057815846,467
4594,as5133,3.518269230769231,520
4595,as5134,3.485169491525424,472
4596,as5135,3.474082073434125,463
4597,as5136,3.527,500
4598,as5137,3.5311871227364184,497
4599,as5138,3.5257201646090537,486
4600,as5139,3.503177966101695,472
4601,as514,3.477642276422764,492
4602,as5140,3.628968253968254,504
4603,as5141,3.518123667377399,469
4604,as5142,3.542391304347826,460
4605,as5143,3.546236559139785,465
4606,as5144,3.5659955257270695,447
4607,as5145,3.536105032822757,457
4608,as5146,3.507070707070707,495
4609,as5147,3.4717171717171715,495
4610,as5148,3.6121399176954734,486
4611,as5149,3.5484536082474225,485
4612,as515,3.5145228215767634,482
4613,as5150,3.492063492063492,504
4614,as5151,3.5560165975103732,482
4615,as5152,3.4719917012448134,482
4616,as5153,3.5595238095238093,462
4617,as5154,3.5885311871227366,497
4618,as5155,3.571142284569138,499
4619,as5156,3.577244258872651,479
4620,as5157,3.490405117270789,469
4621,as5158,3.575,500
4622,as5159,3.4726315789473685,475
4623,as516,3.4678423236514524,482
4624,as5160,3.5383771929824563,456
4625,as5161,3.522532188841202,466
4626,as5162,3.5419103313840155,513
4627,as5163,3.625260960334029,479
4628,as5164,3.445233265720081,493
4629,as5165,3.564665127020785,433
4630,as5166,3.539647577092511,454
4631,as5167,3.5747474747474746,495
4632,as5168,3.588486140724947,469
4633,as5169,3.4827935222672064,494
4634,as517,3.5625,448
4635,as5170,3.423747276688453,459
4636,as5171,3.511,500
4637,as5172,3.412551440329218,486
4638,as5173,3.5971563981042656,422
4639,as5174,3.5985772357723578,492
4640,as5175,3.4789356984478936,451
4641,as5176,3.5565134099616857,522
4642,as5177,3.5707070707070705,495
4643,as5178,3.4517453798767965,487
4644,as5179,3.497826086956522,460
4645,as518,3.6263736263736264,455
4646,as5180,3.5767494356659144,443
4647,as5181,3.581589958158996,478
4648,as5182,3.5370762711864407,472
4649,as5183,3.5495049504950495,505
4650,as5184,3.5158898305084745,472
4651,as5185,3.5141987829614605,493
4652,as5186,3.456,500
4653,as5187,3.593877551020408,490
4654,as5188,3.508510638297872,470
4655,as5189,3.5217391304347827,483
4656,as519,3.594713656387665,454
4657,as5190,3.603950103950104,481
4658,as5191,3.615550755939525,463
4659,as5192,3.5174825174825175,429
4660,as5193,3.562626262626263,495
4661,as5194,3.551282051282051,507
4662,as5195,3.5543933054393304,478
4663,as5196,3.5251572327044025,477
4664,as5197,3.5133196721311477,488
4665,as5198,3.541928721174004,477
4666,as5199,3.5173824130879345,489
4667,as52,3.490759753593429,487
4668,as520,3.533049040511727,469
4669,as5200,3.481335952848723,509
4670,as5201,3.5936863543788187,491
4671,as5202,3.5273069679849343,531
4672,as5203,3.531578947368421,475
4673,as5204,3.509278350515464,485
4674,as5205,3.613,500
4675,as5206,3.5280777537796975,463
4676,as5207,3.5167014613778704,479
4677,as5208,3.525,500
4678,as5209,3.3950749464668095,467
4679,as521,3.4989224137931036,464
4680,as5210,3.5939393939393938,495
4681,as5211,3.5671487603305785,484
4682,as5212,3.543824701195219,502
4683,as5213,3.5236220472440944,508
4684,as5214,3.5493697478991595,476
4685,as5215,3.548155737704918,488
4686,as5216,3.571564885496183,524
4687,as5217,3.5572916666666665,480
4688,as5218,3.59070796460177,452
4689,as5219,3.606776180698152,487
4690,as522,3.580971659919028,494
4691,as5220,3.507201646090535,486
4692,as5221,3.5376569037656904,478
4693,as5222,3.602642276422764,492
4694,as5223,3.4909456740442657,497
4695,as5224,3.5019880715705765,503
4696,as5225,3.560756972111554,502
4697,as5226,3.4781746031746033,504
4698,as5227,3.4876543209876543,486
4699,as5228,3.5831578947368423,475
4700,as5229,3.425324675324675,462
4701,as523,3.5643459915611815,474
4702,as5230,3.4889779559118237,499
4703,as5231,3.4717391304347824,460
4704,as5232,3.4958071278825997,477
4705,as5233,3.453027139874739,479
4706,as5234,3.5845824411134903,467
4707,as5235,3.5524625267665955,467
4708,as5236,3.4801587301587302,504
4709,as5237,3.518867924528302,477
4710,as5238,3.587866108786611,478
4711,as5239,3.5360169491525424,472
4712,as524,3.6194174757281554,515
4713,as5240,3.490405117270789,469
4714,as5241,3.6093394077448746,439
4715,as5242,3.573529411764706,442
4716,as5243,3.5849056603773586,477
4717,as5244,3.5531914893617023,470
4718,as5245,3.5090543259557343,497
4719,as5246,3.4989451476793247,474
4720,as5247,3.480088495575221,452
4721,as5248,3.5957894736842104,475
4722,as5249,3.5476190476190474,483
4723,as525,3.5642201834862384,436
4724,as5250,3.4877505567928733,449
4725,as5251,3.5379464285714284,448
4726,as5252,3.556644880174292,459
4727,as5253,3.5273972602739727,511
4728,as5254,3.625531914893617,470
4729,as5255,3.554240631163708,507
4730,as5256,3.5443298969072163,485
4731,as5257,3.531958762886598,485
4732,as5258,3.4749498997995993,499
4733,as5259,3.6154618473895583,498
4734,as526,3.5766045548654244,483
4735,as5260,3.5230414746543777,434
4736,as5261,3.509671179883946,517
4737,as5262,3.4872047244094486,508
4738,as5263,3.501968503937008,508
4739,as5264,3.465250965250965,518
4740,as5265,3.5357142857142856,490
4741,as5266,3.4743589743589745,507
4742,as5267,3.5816532258064515,496
4743,as5268,3.5243664717348926,513
4744,as5269,3.4946236559139785,465
4745,as527,3.4969512195121952,492
4746,as5270,3.561368209255533,497
4747,as5271,3.550755939524838,463
4748,as5272,3.467436974789916,476
4749,as5273,3.5196936542669586,457
4750,as5274,3.524070021881838,457
4751,as5275,3.5428286852589643,502
4752,as5276,3.4698795180722892,498
4753,as5277,3.617204301075269,465
4754,as5278,3.5182186234817814,494
4755,as5279,3.5583173996175907,523
4756,as528,3.5405982905982905,468
4757,as5280,3.4792899408284024,507
4758,as5281,3.510891089108911,505
4759,as5282,3.5614406779661016,472
4760,as5283,3.5763598326359833,478
4761,as5284,3.4517167381974247,466
4762,as5285,3.562,500
4763,as5286,3.6082802547770703,471
4764,as5287,3.445859872611465,471
4765,as5288,3.562098501070664,467
4766,as5289,3.4969635627530367,494
4767,as529,3.3839479392624727,461
4768,as5290,3.5441176470588234,442
4769,as5291,3.4830339321357284,501
4770,as5292,3.4766734279918863,493
4771,as5293,3.5446058091286305,482
4772,as5294,3.5402542372881354,472
4773,as5295,3.513485477178423,482
4774,as5296,3.560878243512974,501
4775,as5297,3.548780487804878,451
4776,as5298,3.5317307692307693,520
4777,as5299,3.4611344537815127,476
4778,as53,3.638084632516704,449
4779,as530,3.552016985138004,471
4780,as5300,3.496881496881497,481
4781,as5301,3.5010845986984815,461
4782,as5302,3.5287234042553193,470
4783,as5303,3.580168776371308,474
4784,as5304,3.5947916666666666,480
4785,as5305,3.547560975609756,410
4786,as5306,3.5221445221445222,429
4787,as5307,3.5304878048780486,492
4788,as5308,3.5037664783427496,531
4789,as5309,3.4989082969432315,458
4790,as531,3.56286836935167,509
4791,as5310,3.534736842105263,475
4792,as5311,3.4892008639308854,463
4793,as5312,3.5959692898272553,521
4794,as5313,3.4946695095948828,469
4795,as5314,3.577079107505071,493
4796,as5315,3.484344422700587,511
4797,as5316,3.5157894736842104,475
4798,as5317,3.458071278825996,477
4799,as5318,3.4910714285714284,448
4800,as5319,3.513978494623656,465
4801,as532,3.559055118110236,508
4802,as5320,3.6299603174603177,504
4803,as5321,3.493150684931507,511
4804,as5322,3.557531380753138,478
4805,as5323,3.544421487603306,484
4806,as5324,3.5010799136069113,463
4807,as5325,3.4625,480
4808,as5326,3.6345755693581783,483
4809,as5327,3.5245398773006134,489
4810,as5328,3.606194690265487,452
4811,as5329,3.6056485355648538,478
4812,as533,3.5882956878850103,487
4813,as5330,3.5,488
4814,as5331,3.5955555555555554,450
4815,as5332,3.5281385281385282,462
4816,as5333,3.489819004524887,442
4817,as5334,3.5657327586206895,464
4818,as5335,3.6077405857740588,478
4819,as5336,3.5454545454545454,484
4820,as5337,3.4922222222222223,450
4821,as5338,3.4960629921259843,508
4822,as5339,3.4793926247288502,461
4823,as534,3.5917525773195877,485
4824,as5340,3.5685840707964602,452
4825,as5341,3.6356837606837606,468
4826,as5342,3.4757709251101323,454
4827,as5343,3.4719222462203025,463
4828,as5344,3.52680412371134,485
4829,as5345,3.524364406779661,472
4830,as5346,3.4624145785876994,439
4831,as5347,3.6127744510978044,501
4832,as5348,3.4649122807017543,513
4833,as5349,3.594142259414226,478
4834,as535,3.468201754385965,456
4835,as5350,3.524557956777996,509
4836,as5351,3.50199203187251,502
4837,as5352,3.530155642023346,514
4838,as5353,3.51528384279476,458
4839,as5354,3.586242299794661,487
4840,as5355,3.5867678958785247,461
4841,as5356,3.520746887966805,482
4842,as5357,3.513238289205703,491
4843,as5358,3.469409282700422,474
4844,as5359,3.498054474708171,514
4845,as536,3.4577464788732395,497
4846,as5360,3.52834008097166,494
4847,as5361,3.5376106194690267,452
4848,as5362,3.507383966244726,474
4849,as5363,3.53470715835141,461
4850,as5364,3.6057906458797326,449
4851,as5365,3.567982456140351,456
4852,as5366,3.5962301587301586,504
4853,as5367,3.5535331905781584,467
4854,as5368,3.5461065573770494,488
4855,as5369,3.4957894736842103,475
4856,as537,3.49317738791423,513
4857,as5370,3.506521739130435,460
4858,as5371,3.462962962962963,459
4859,as5372,3.4121621621621623,444
4860,as5373,3.5137420718816066,473
4861,as5374,3.4871541501976284,506
4862,as5375,3.54989816700611,491
4863,as5376,3.5875527426160336,474
4864,as5377,3.490605427974948,479
4865,as5378,3.5914893617021275,470
4866,as5379,3.6128691983122363,474
4867,as538,3.5889121338912133,478
4868,as5380,3.533132530120482,498
4869,as5381,3.607066381156317,467
4870,as5382,3.6191536748329622,449
4871,as5383,3.580208333333333,480
4872,as5384,3.4857433808553973,491
4873,as5385,3.52880658436214,486
4874,as5386,3.4488272921108742,469
4875,as5387,3.5273833671399593,493
4876,as5388,3.4771428571428573,525
4877,as5389,3.441544885177453,479
4878,as539,3.5676982591876207,517
4879,as5390,3.548596112311015,463
4880,as5391,3.525219298245614,456
4881,as5392,3.57319587628866,485
4882,as5393,3.4989583333333334,480
4883,as5394,3.4692307692307693,520
4884,as5395,3.4864559819413095,443
4885,as5396,3.538543897216274,467
4886,as5397,3.5554347826086956,460
4887,as5398,3.4891540130151846,461
4888,as5399,3.5426439232409384,469
4889,as54,3.5172064777327936,494
4890,as540,3.524436090225564,532
4891,as5400,3.5009784735812133,511
4892,as5401,3.5447154471544717,492
4893,as5402,3.656122448979592,490
4894,as5403,3.4823874755381605,511
4895,as5404,3.4444444444444446,459
4896,as5405,3.5938215102974826,437
4897,as5406,3.466594827586207,464
4898,as5407,3.5757575757575757,495
4899,as5408,3.507920792079208,505
4900,as5409,3.4673684210526314,475
4901,as541,3.5865758754863815,514
4902,as5410,3.459490740740741,432
4903,as5411,3.610042735042735,468
4904,as5412,3.521604938271605,486
4905,as5413,3.591698841698842,518
4906,as5414,3.4400452488687785,442
4907,as5415,3.489311163895487,421
4908,as5416,3.4760914760914763,481
4909,as5417,3.544791666666667,480
4910,as5418,3.5829646017699117,452
4911,as5419,3.5450819672131146,488
4912,as542,3.539337474120083,483
4913,as5420,3.548582995951417,494
4914,as5421,3.610403397027601,471
4915,as5422,3.489130434782609,460
4916,as5423,3.4926931106471817,479
4917,as5424,3.5020661157024793,484
4918,as5425,3.528397565922921,493
4919,as5426,3.5,466
4920,as5427,3.482421875,512
4921,as5428,3.593320235756385,509
4922,as5429,3.5828092243186584,477
4923,as543,3.479633401221996,491
4924,as5430,3.6048387096774195,434
4925,as5431,3.5735887096774195,496
4926,as5432,3.5395537525354968,493
4927,as5433,3.5424311926605503,436
4928,as5434,3.5926640926640925,518
4929,as5435,3.6143162393162394,468
4930,as5436,3.4814004376367613,457
4931,as5437,3.486021505376344,465
4932,as5438,3.4436170212765957,470
4933,as5439,3.621535181236674,469
4934,as544,3.5617848970251718,437
4935,as5440,3.6106639839034207,497
4936,as5441,3.5377358490566038,477
4937,as5442,3.5626283367556466,487
4938,as5443,3.5392156862745097,459
4939,as5444,3.5522388059701493,469
4940,as5445,3.52680412371134,485
4941,as5446,3.5556745182012848,467
4942,as5447,3.5707070707070705,495
4943,as5448,3.558315334773218,463
4944,as5449,3.61340206185567,485
4945,as545,3.476861167002012,497
4946,as5450,3.581081081081081,444
4947,as5451,3.606090373280943,509
4948,as5452,3.533769063180828,459
4949,as5453,3.595528455284553,492
4950,as5454,3.546777546777547,481
4951,as5455,3.475941422594142,478
4952,as5456,3.531049250535332,467
4953,as5457,3.4804928131416837,487
4954,as5458,3.5357894736842104,475
4955,as5459,3.4941634241245136,514
4956,as546,3.5233333333333334,450
4957,as5460,3.519348268839104,491
4958,as5461,3.5492957746478875,426
4959,as5462,3.60062893081761,477
4960,as5463,3.5462962962962963,486
4961,as5464,3.5434782608695654,460
4962,as5465,3.526209677419355,496
4963,as5466,3.5463709677419355,496
4964,as5467,3.535860655737705,488
4965,as5468,3.590818363273453,501
4966,as5469,3.5105485232067513,474
4967,as547,3.641372141372141,481
4968,as5470,3.446695095948827,469
4969,as5471,3.5516483516483515,455
4970,as5472,3.5264900662251657,453
4971,as5473,3.491247264770241,457
4972,as5474,3.5686695278969958,466
4973,as5475,3.4465020576131686,486
4974,as5476,3.6225099601593627,502
4975,as5477,3.554563492063492,504
4976,as5478,3.5,482
4977,as5479,3.569915254237288,472
4978,as548,3.509375,480
4979,as5480,3.4194499017681728,509
4980,as5481,3.389596602972399,471
4981,as5482,3.5547520661157024,484
4982,as5483,3.466386554621849,476
4983,as5484,3.5555555555555554,495
4984,as5485,3.5663043478260867,460
4985,as5486,3.580208333333333,480
4986,as5487,3.5204545454545455,440
4987,as5488,3.527613412228797,507
4988,as5489,3.554671968190855,503
4989,as549,3.600213219616205,469
4990,as5490,3.397752808988764,445
4991,as5491,3.4199604743083003,506
4992,as5492,3.5786749482401654,483
4993,as5493,3.600210970464135,474
4994,as5494,3.4506048387096775,496
4995,as5495,3.566990291262136,515
4996,as5496,3.498015873015873,504
4997,as5497,3.5091463414634148,492
4998,as5498,3.569620253164557,474
4999,as5499,3.515432098765432,486
5000,as55,3.6176470588235294,493
5001,as550,3.5417515274949083,491
5002,as5500,3.5164948453608247,485
5003,as5501,3.5792181069958846,486
5004,as5502,3.5595238095238093,504
5005,as5503,3.5367063492063493,504
5006,as5504,3.6130820399113084,451
5007,as5505,3.4739039665970775,479
5008,as5506,3.5440573770491803,488
5009,as5507,3.5604395604395602,455
5010,as5508,3.5622489959839356,498
5011,as5509,3.5487012987012987,462
5012,as551,3.4808102345415777,469
5013,as5510,3.5276073619631902,489
5014,as5511,3.4418103448275863,464
5015,as5512,3.5625,512
5016,as5513,3.448170731707317,492
5017,as5514,3.533333333333333,465
5018,as5515,3.5646929824561404,456
5019,as5516,3.5368217054263567,516
5020,as5517,3.4847494553376905,459
5021,as5518,3.5714285714285716,476
5022,as5519,3.53988326848249,514
5023,as552,3.5009881422924902,506
5024,as5520,3.508350730688935,479
5025,as5521,3.4448051948051948,462
5026,as5522,3.3762886597938144,485
5027,as5523,3.5260663507109005,422
5028,as5524,3.5801282051282053,468
5029,as5525,3.5685328185328187,518
5030,as5526,3.61587982832618,466
5031,as5527,3.5595703125,512
5032,as5528,3.5752808988764047,445
5033,as5529,3.483201581027668,506
5034,as553,3.5698380566801617,494
5035,as5530,3.6123853211009176,436
5036,as5531,3.6476091476091477,481
5037,as5532,3.5686070686070686,481
5038,as5533,3.458695652173913,460
5039,as5534,3.5762004175365343,479
5040,as5535,3.537109375,512
5041,as5536,3.631115459882583,511
5042,as5537,3.6069958847736627,486
5043,as5538,3.559748427672956,477
5044,as5539,3.6052631578947367,494
5045,as554,3.484076433121019,471
5046,as5540,3.5206521739130436,460
5047,as5541,3.554409005628518,533
5048,as5542,3.5661434977578477,446
5049,as5543,3.5496031746031744,504
5050,as5544,3.446969696969697,462
5051,as5545,3.5351473922902494,441
5052,as5546,3.599800399201597,501
5053,as5547,3.513186813186813,455
5054,as5548,3.467880085653105,467
5055,as5549,3.629399585921325,483
5056,as555,3.5264900662251657,453
5057,as5550,3.563053097345133,452
5058,as5551,3.4568421052631577,475
5059,as5552,3.4812623274161734,507
5060,as5553,3.5677083333333335,480
5061,as5554,3.513483146067416,445
5062,as5555,3.564516129032258,465
5063,as5556,3.5697940503432495,437
5064,as5557,3.5562632696390657,471
5065,as5558,3.5413135593220337,472
5066,as5559,3.5733590733590734,518
5067,as556,3.48744769874477,478
5068,as5560,3.5326797385620914,459
5069,as5561,3.462882096069869,458
5070,as5562,3.4627766599597587,497
5071,as5563,3.5114107883817427,482
5072,as5564,3.5631808278867103,459
5073,as5565,3.6215277777777777,432
5074,as5566,3.526315789473684,513
5075,as5567,3.6061855670103093,485
5076,as5568,3.498065764023211,517
5077,as5569,3.580896686159844,513
5078,as557,3.518664047151277,509
5079,as5570,3.5428571428571427,490
5080,as5571,3.5358695652173915,460
5081,as5572,3.486111111111111,504
5082,as5573,3.5176600441501105,453
5083,as5574,3.5522388059701493,469
5084,as5575,3.52431289640592,473
5085,as5576,3.516913319238901,473
5086,as5577,3.4721649484536083,485
5087,as5578,3.570230607966457,477
5088,as5579,3.5643015521064303,451
5089,as558,3.611111111111111,504
5090,as5580,3.5366876310272537,477
5091,as5581,3.5399590163934427,488
5092,as5582,3.602970297029703,505
5093,as5583,3.605577689243028,502
5094,as5584,3.5377176015473886,517
5095,as5585,3.5431578947368423,475
5096,as5586,3.5766806722689077,476
5097,as5587,3.543067226890756,476
5098,as5588,3.566315789473684,475
5099,as5589,3.555110220440882,499
5100,as559,3.6210629921259843,508
5101,as5590,3.4328512396694215,484
5102,as5591,3.5155925155925156,481
5103,as5592,3.539473684210526,456
5104,as5593,3.517505470459519,457
5105,as5594,3.5599214145383105,509
5106,as5595,3.5876068376068377,468
5107,as5596,3.575413223140496,484
5108,as5597,3.4693877551020407,490
5109,as5598,3.490721649484536,485
5110,as5599,3.537475345167653,507
5111,as56,3.557272727272727,550
5112,as560,3.4948453608247423,485
5113,as5600,3.5277207392197125,487
5114,as5601,3.5949074074074074,432
5115,as5602,3.518633540372671,483
5116,as5603,3.623678646934461,473
5117,as5604,3.5190582959641254,446
5118,as5605,3.568888888888889,450
5119,as5606,3.4643584521384927,491
5120,as5607,3.510869565217391,506
5121,as5608,3.6075388026607538,451
5122,as5609,3.549163179916318,478
5123,as561,3.5377733598409544,503
5124,as5610,3.5904017857142856,448
5125,as5611,3.5269461077844313,501
5126,as5612,3.5964360587002098,477
5127,as5613,3.4401709401709404,468
5128,as5614,3.5439453125,512
5129,as5615,3.6125244618395302,511
5130,as5616,3.473175965665236,466
5131,as5617,3.4978494623655916,465
5132,as5618,3.5480549199084668,437
5133,as5619,3.5565217391304347,460
5134,as562,3.4816602316602316,518
5135,as5620,3.448936170212766,470
5136,as5621,3.464835164835165,455
5137,as5622,3.630242825607064,453
5138,as5623,3.5744234800838575,477
5139,as5624,3.50873786407767,515
5140,as5625,3.57451403887689,463
5141,as5626,3.4731404958677685,484
5142,as5627,3.4254658385093166,483
5143,as5628,3.5553235908141962,479
5144,as5629,3.570212765957447,470
5145,as563,3.541928721174004,477
5146,as5630,3.5400390625,512
5147,as5631,3.513918629550321,467
5148,as5632,3.533333333333333,495
5149,as5633,3.5861702127659574,470
5150,as5634,3.5283842794759823,458
5151,as5635,3.6081370449678802,467
5152,as5636,3.561099796334012,491
5153,as5637,3.5561440677966103,472
5154,as5638,3.701063829787234,470
5155,as5639,3.4624505928853755,506
5156,as564,3.5373626373626372,455
5157,as5640,3.556935817805383,483
5158,as5641,3.640256959314775,467
5159,as5642,3.4524793388429753,484
5160,as5643,3.5598130841121494,535
5161,as5644,3.4935483870967743,465
5162,as5645,3.5630341880341883,468
5163,as5646,3.5351239669421486,484
5164,as5647,3.5636363636363635,495
5165,as5648,3.4535123966942147,484
5166,as5649,3.5317622950819674,488
5167,as565,3.657949790794979,478
5168,as5650,3.5874751491053676,503
5169,as5651,3.4790356394129978,477
5170,as5652,3.617416829745597,511
5171,as5653,3.482291666666667,480
5172,as5654,3.5166994106090375,509
5173,as5655,3.5124045801526718,524
5174,as5656,3.519230769230769,468
5175,as5657,3.5633663366336634,505
5176,as5658,3.610169491525424,531
5177,as5659,3.4478079331941545,479
5178,as566,3.5375536480686693,466
5179,as5660,3.5114155251141552,438
5180,as5661,3.6164241164241164,481
5181,as5662,3.537832310838446,489
5182,as5663,3.5,499
5183,as5664,3.5280082987551866,482
5184,as5665,3.495841995841996,481
5185,as5666,3.4592668024439917,491
5186,as5667,3.528888888888889,450
5187,as5668,3.452569169960474,506
5188,as5669,3.4563953488372094,516
5189,as567,3.5260960334029225,479
5190,as5670,3.5149532710280376,535
5191,as5671,3.5625,480
5192,as5672,3.5556701030927833,485
5193,as5673,3.525948103792415,501
5194,as5674,3.495019920318725,502
5195,as5675,3.5460652591170825,521
5196,as5676,3.5460251046025104,478
5197,as5677,3.530360531309298,527
5198,as5678,3.4405737704918034,488
5199,as5679,3.591463414634146,492
5200,as568,3.503191489361702,470
5201,as5680,3.5677200902934536,443
5202,as5681,3.528957528957529,518
5203,as5682,3.518828451882845,478
5204,as5683,3.5748502994011977,501
5205,as5684,3.549079754601227,489
5206,as5685,3.498913043478261,460
5207,as5686,3.53056768558952,458
5208,as5687,3.6598360655737703,488
5209,as5688,3.4624505928853755,506
5210,as5689,3.5681818181818183,484
5211,as569,3.5029411764705882,510
5212,as5690,3.5652631578947367,475
5213,as5691,3.5120087336244543,458
5214,as5692,3.583,500
5215,as5693,3.5801781737193763,449
5216,as5694,3.4609544468546636,461
5217,as5695,3.455301455301455,481
5218,as5696,3.6220703125,512
5219,as5697,3.580971659919028,494
5220,as5698,3.5768482490272375,514
5221,as5699,3.5274841437632136,473
5222,as57,3.497983870967742,496
5223,as570,3.5787139689578713,451
5224,as5700,3.5175257731958762,485
5225,as5701,3.5670212765957445,470
5226,as5702,3.538975501113586,449
5227,as5703,3.518292682926829,492
5228,as5704,3.4945770065075923,461
5229,as5705,3.5272727272727273,440
5230,as5706,3.493801652892562,484
5231,as5707,3.4860557768924303,502
5232,as5708,3.5849056603773586,477
5233,as5709,3.6704545454545454,484
5234,as571,3.4849462365591397,465
5235,as5710,3.5609756097560976,492
5236,as5711,3.4722814498933903,469
5237,as5712,3.5,485
5238,as5713,3.4336956521739133,460
5239,as5714,3.5335429769392035,477
5240,as5715,3.5264976958525347,434
5241,as5716,3.543918918918919,444
5242,as5717,3.4757894736842103,475
5243,as5718,3.6760869565217393,460
5244,as5719,3.590625,480
5245,as572,3.564732142857143,448
5246,as5720,3.5157563025210083,476
5247,as5721,3.4832985386221296,479
5248,as5722,3.489648033126294,483
5249,as5723,3.5529045643153525,482
5250,as5724,3.5518962075848304,501
5251,as5725,3.604807692307692,520
5252,as5726,3.5274261603375527,474
5253,as5727,3.470225872689938,487
5254,as5728,3.5349716446124764,529
5255,as5729,3.5451807228915664,498
5256,as573,3.458095238095238,525
5257,as5730,3.588709677419355,496
5258,as5731,3.4895238095238095,525
5259,as5732,3.514038876889849,463
5260,as5733,3.5475161987041037,463
5261,as5734,3.524340770791075,493
5262,as5735,3.5724489795918366,490
5263,as5736,3.5766045548654244,483
5264,as5737,3.3947368421052633,456
5265,as5738,3.582105263157895,475
5266,as5739,3.547932330827068,532
5267,as574,3.4741935483870967,465
5268,as5740,3.671641791044776,469
5269,as5741,3.5061099796334014,491
5270,as5742,3.4927083333333333,480
5271,as5743,3.5136186770428015,514
5272,as5744,3.493333333333333,525
5273,as5745,3.4908722109533468,493
5274,as5746,3.602061855670103,485
5275,as5747,3.5805168986083498,503
5276,as5748,3.530075187969925,532
5277,as5749,3.4749478079331944,479
5278,as575,3.5740343347639487,466
5279,as5750,3.5893970893970892,481
5280,as5751,3.6174004192872116,477
5281,as5752,3.581854043392505,507
5282,as5753,3.5552268244575935,507
5283,as5754,3.4725400457665905,437
5284,as5755,3.5022075055187636,453
5285,as5756,3.560081466395112,491
5286,as5757,3.4535864978902953,474
5287,as5758,3.5110441767068274,498
5288,as5759,3.5855855855855854,444
5289,as576,3.613146551724138,464
5290,as5760,3.6082995951417005,494
5291,as5761,3.5512295081967213,488
5292,as5762,3.523454157782516,469
5293,as5763,3.5322245322245323,481
5294,as5764,3.535502958579882,507
5295,as5765,3.6097560975609757,492
5296,as5766,3.516597510373444,482
5297,as5767,3.5436507936507935,504
5298,as5768,3.544698544698545,481
5299,as5769,3.5762711864406778,472
5300,as577,3.565173116089613,491
5301,as5770,3.423076923076923,481
5302,as5771,3.505446623093682,459
5303,as5772,3.554140127388535,471
5304,as5773,3.494918699186992,492
5305,as5774,3.4420600858369097,466
5306,as5775,3.5625,528
5307,as5776,3.5268389662027833,503
5308,as5777,3.570539419087137,482
5309,as5778,3.5531914893617023,470
5310,as5779,3.526258205689278,457
5311,as578,3.5721442885771544,499
5312,as5780,3.551502145922747,466
5313,as5781,3.5212550607287447,494
5314,as5782,3.5032188841201717,466
5315,as5783,3.5228690228690227,481
5316,as5784,3.5236559139784944,465
5317,as5785,3.5063025210084033,476
5318,as5786,3.655577299412916,511
5319,as5787,3.524390243902439,451
5320,as5788,3.584199584199584,481
5321,as5789,3.512295081967213,488
5322,as579,3.484585741811175,519
5323,as5790,3.5230414746543777,434
5324,as5791,3.592190889370933,461
5325,as5792,3.427455357142857,448
5326,as5793,3.605208333333333,480
5327,as5794,3.559417040358744,446
5328,as5795,3.4935622317596566,466
5329,as5796,3.608050847457627,472
5330,as5797,3.5372233400402413,497
5331,as5798,3.5043103448275863,464
5332,as5799,3.540794979079498,478
5333,as58,3.493069306930693,505
5334,as580,3.5103950103950106,481
5335,as5800,3.5547945205479454,511
5336,as5801,3.5490981963927855,499
5337,as5802,3.5,453
5338,as5803,3.4673423423423424,444
5339,as5804,3.4527896995708156,466
5340,as5805,3.52431289640592,473
5341,as5806,3.495850622406639,482
5342,as5807,3.609936575052854,473
5343,as5808,3.4838362068965516,464
5344,as5809,3.5942184154175587,467
5345,as581,3.510570824524313,473
5346,as5810,3.6303030303030304,495
5347,as5811,3.5210526315789474,475
5348,as5812,3.511904761904762,462
5349,as5813,3.5738396624472575,474
5350,as5814,3.462421711899791,479
5351,as5815,3.5646186440677967,472
5352,as5816,3.419,500
5353,as5817,3.575854700854701,468
5354,as5818,3.494747899159664,476
5355,as5819,3.5824634655532357,479
5356,as582,3.4236401673640167,478
5357,as5820,3.5334728033472804,478
5358,as5821,3.5976138828633406,461
5359,as5822,3.5510204081632653,490
5360,as5823,3.6031434184675835,509
5361,as5824,3.4958592132505175,483
5362,as5825,3.470720720720721,444
5363,as5826,3.5233918128654973,513
5364,as5827,3.584967320261438,459
5365,as5828,3.6506147540983607,488
5366,as5829,3.527114967462039,461
5367,as583,3.619914346895075,467
5368,as5830,3.5712742980561556,463
5369,as5831,3.5257731958762886,485
5370,as5832,3.5108225108225106,462
